Date,Open,High,Low,Close,Volume,Adj Close
2012-11-09,638.25,643.00,635.00,639.35,1105100,639.35
2012-11-08,636.50,641.00,635.50,639.00,966900,639.00
2012-11-07,639.75,645.00,636.90,640.05,2050100,640.05
2012-11-06,633.95,641.20,633.95,639.55,1819500,639.55
2012-11-05,632.00,636.00,630.75,635.00,1005500,635.00
2012-11-02,638.00,638.00,628.00,630.30,1358100,630.30
2012-11-01,632.75,635.70,627.50,628.60,1764600,628.60
2012-10-31,634.10,635.90,630.05,634.20,1873200,634.20
2012-10-30,637.05,644.80,630.60,633.65,2208700,633.65
2012-10-29,637.85,642.50,635.55,640.60,1378000,640.60
2012-10-26,637.35,637.35,637.35,637.35,000,637.35
2012-10-25,632.65,641.00,629.00,637.35,4252800,637.35
2012-10-24,634.10,634.10,634.10,634.10,000,634.10
2012-10-23,639.05,639.50,632.50,634.10,2083200,634.10
2012-10-22,625.20,640.00,625.20,639.00,2060300,639.00
2012-10-19,632.00,635.00,627.00,628.50,2263800,628.50
2012-10-18,630.00,637.90,624.45,636.20,1404600,636.20
2012-10-17,632.00,632.50,626.50,628.10,1608400,628.10
2012-10-16,635.25,635.50,628.10,630.40,1818400,630.40
2012-10-15,632.40,634.90,622.60,634.15,1893000,634.15
2012-10-12,630.00,635.00,626.00,631.15,3876600,631.15
2012-10-11,621.15,627.80,618.45,624.85,2453200,624.85
2012-10-10,624.00,624.00,616.20,617.95,1073700,617.95
2012-10-09,624.95,630.50,622.00,625.75,1077600,625.75
2012-10-08,623.90,623.90,616.55,620.70,2322600,620.70
2012-10-05,638.00,638.65,505.05,622.40,3736700,622.40
2012-10-04,621.50,633.90,621.45,631.30,3163000,631.30
2012-10-03,624.00,626.80,617.95,619.45,2758000,619.45
2012-10-02,622.85,622.85,622.85,622.85,000,622.85
2012-10-01,629.00,632.00,620.00,622.85,2013600,622.85
2012-09-28,631.90,634.30,626.10,629.15,2751900,629.15
2012-09-27,633.00,637.00,625.20,630.80,3965400,630.80
2012-09-26,634.85,636.60,624.15,630.75,2682600,630.75
2012-09-25,633.00,638.90,626.15,636.90,2921500,636.90
2012-09-24,625.50,636.90,622.80,635.00,4393700,635.00
2012-09-21,608.70,629.00,605.10,625.15,5900700,625.15
2012-09-20,602.00,610.00,601.00,606.90,2622800,606.90
2012-09-19,605.45,605.45,605.45,605.45,000,605.45
2012-09-18,608.30,612.00,603.85,605.45,2509700,605.45
2012-09-17,619.00,619.95,605.50,608.30,5271700,608.30
2012-09-14,606.60,614.75,600.95,612.75,6442800,612.75
2012-09-13,601.00,601.50,593.55,599.20,849900,599.20
2012-09-12,595.25,600.00,593.90,599.20,1597700,599.20
2012-09-11,588.75,597.00,583.35,594.40,1577800,594.40
2012-09-10,591.50,597.00,589.35,591.15,1508700,591.15
2012-09-07,594.25,595.00,585.70,590.40,2801200,590.40
2012-09-06,590.10,593.50,586.10,588.15,1274300,588.15
2012-09-05,588.00,596.00,587.35,592.10,3039600,592.10
2012-09-04,590.55,592.35,587.20,590.10,1443100,590.10
2012-09-03,597.55,597.80,588.00,590.45,1859400,590.45
2012-08-31,590.35,600.00,589.25,595.35,3126600,595.35
2012-08-30,586.00,602.00,586.00,595.90,5679100,595.90
2012-08-29,589.25,595.80,586.25,588.55,1682400,588.55
2012-08-28,592.90,594.55,586.50,589.35,2223900,589.35
2012-08-27,595.00,598.90,592.05,594.35,1011600,594.35
2012-08-24,593.50,600.40,593.25,596.30,1677000,596.30
2012-08-23,599.40,604.55,595.25,597.70,2356200,597.70
2012-08-22,594.40,600.45,591.35,596.90,2395200,596.90
2012-08-21,595.00,598.50,588.20,596.40,2085200,596.40
2012-08-20,595.10,595.10,595.10,595.10,000,595.10
2012-08-17,598.60,602.25,591.80,595.10,1921500,595.10
2012-08-16,608.00,608.15,597.85,600.05,2035800,600.05
2012-08-15,608.15,608.15,608.15,608.15,000,608.15
2012-08-14,607.05,609.00,603.25,608.15,2806300,608.15
2012-08-13,600.00,609.50,600.00,607.45,2105400,607.45
2012-08-10,600.00,606.90,599.65,602.15,3781800,602.15
2012-08-09,601.00,607.00,598.50,604.65,2468200,604.65
2012-08-08,600.00,602.00,594.70,598.90,2013200,598.90
2012-08-07,602.00,602.30,597.00,600.10,2807100,600.10
2012-08-06,593.15,602.00,593.00,600.25,3082200,600.25
2012-08-03,581.00,589.00,579.75,588.20,2487800,588.20
2012-08-02,586.50,589.20,577.30,582.50,1721300,582.50
2012-08-01,585.55,588.35,577.60,586.50,1967700,586.50
2012-07-31,590.00,590.00,579.85,587.75,2097800,587.75
2012-07-30,587.10,591.90,584.00,587.25,2116500,587.25
2012-07-27,572.00,588.70,564.65,584.60,3357700,584.60
2012-07-26,578.00,578.75,563.00,565.80,4426300,565.80
2012-07-25,574.45,580.80,573.70,576.05,2203900,576.05
2012-07-24,572.55,577.45,570.20,574.05,1326300,574.05
2012-07-23,577.40,580.00,571.05,573.00,1523600,573.00
2012-07-20,589.00,589.00,581.00,582.60,1042200,582.60
2012-07-19,588.60,590.80,585.55,589.40,1200100,589.40
2012-07-18,584.70,588.70,580.10,587.00,1779400,587.00
2012-07-17,587.00,588.75,578.60,583.25,2134800,583.25
2012-07-16,588.00,592.70,581.05,582.65,3212500,582.65
2012-07-13,585.00,591.40,582.45,587.05,2377100,587.05
2012-07-12,583.90,590.90,575.60,580.10,1895900,580.10
2012-07-11,586.90,593.80,585.10,587.00,3074800,587.00
2012-07-10,580.00,592.30,577.50,588.65,3385700,588.65
2012-07-09,579.95,581.75,569.10,578.15,1915200,578.15
2012-07-06,582.10,589.00,578.50,581.50,3935300,581.50
2012-07-05,577.90,585.00,575.45,584.10,2095300,584.10
2012-07-04,576.70,580.85,575.65,578.00,3202500,578.00
2012-07-03,575.90,580.00,571.70,575.85,2116700,575.85
2012-07-02,564.00,575.00,560.00,573.95,2050300,573.95
2012-06-29,552.10,564.90,552.05,563.55,3164700,563.55
2012-06-28,546.90,552.65,543.25,548.50,3035600,548.50
2012-06-27,546.00,554.70,546.00,549.00,2984300,544.70
2012-06-26,538.00,548.00,536.30,543.45,1463200,539.19
2012-06-25,545.40,548.50,535.00,536.70,1593700,532.50
2012-06-22,535.10,545.10,535.10,544.35,1542200,540.09
2012-06-21,533.00,544.70,531.30,542.90,2663100,538.65
2012-06-20,537.00,540.50,528.55,534.20,2383600,530.02
2012-06-19,534.80,539.00,526.30,536.45,2965100,532.25
2012-06-18,552.00,552.00,529.55,534.95,2809300,530.76
2012-06-15,535.00,549.70,534.95,547.55,2483000,543.26
2012-06-14,540.00,547.40,532.65,534.40,2160600,530.21
2012-06-13,551.00,552.40,539.80,541.75,2016100,537.51
2012-06-12,538.80,550.85,537.95,549.60,2813400,545.30
2012-06-11,541.10,548.90,538.40,541.95,3267900,537.71
2012-06-08,540.90,542.75,530.95,539.10,4830600,534.88
2012-06-07,524.20,539.50,523.00,537.80,4950100,533.59
2012-06-06,504.85,523.00,503.50,519.90,6272900,515.83
2012-06-05,500.00,504.90,498.45,501.50,2677600,497.57
2012-06-04,488.00,498.50,485.05,495.65,2840200,491.77
2012-06-01,504.00,507.15,490.00,490.40,2927100,486.56
2012-05-31,496.00,508.90,495.35,506.20,4759700,502.24
2012-05-30,500.05,505.40,496.55,500.65,2541800,496.73
2012-05-29,510.15,511.95,502.10,504.95,2643200,501.00
2012-05-28,501.20,510.60,500.00,508.75,3051700,504.77
2012-05-25,499.80,503.15,495.60,500.00,2798600,496.08
2012-05-24,493.00,502.70,485.00,499.70,2884800,495.79
2012-05-23,490.00,492.90,482.20,487.20,3173900,483.38
2012-05-22,503.80,505.00,486.95,489.25,2774200,485.42
2012-05-21,500.25,507.85,493.95,497.45,2135500,493.55
2012-05-18,489.80,503.90,489.00,500.55,2403600,496.63
2012-05-17,497.00,506.50,495.00,497.80,2904600,493.90
2012-05-16,494.00,498.70,486.00,495.20,4240200,491.32
2012-05-15,496.00,504.45,496.00,499.10,2004800,495.19
2012-05-14,510.75,511.80,494.05,500.55,2758700,496.63
2012-05-11,513.25,520.00,508.20,510.55,2012500,506.55
2012-05-10,511.05,522.90,510.00,517.50,3021000,513.45
2012-05-09,513.70,522.60,505.40,512.65,3755900,508.63
2012-05-08,532.90,536.40,513.25,515.35,2820700,511.31
2012-05-07,531.90,534.55,516.40,532.25,4178100,528.08
2012-05-04,551.20,553.70,534.65,537.50,3087900,533.29
2012-05-03,545.50,558.00,545.45,554.05,3428600,549.71
2012-05-02,540.70,551.00,540.70,549.90,2244500,545.59
2012-05-01,542.55,542.55,542.55,542.55,000,538.30
2012-04-30,543.80,549.00,540.35,542.50,1509700,538.25
2012-04-27,542.00,546.00,534.20,541.15,1137200,536.91
2012-04-26,545.00,549.95,539.00,540.50,2334700,536.27
2012-04-25,544.00,549.50,538.00,546.65,2694500,542.37
2012-04-24,546.10,546.50,539.40,541.85,2190100,537.61
2012-04-23,551.95,556.00,543.30,545.35,2109400,541.08
2012-04-20,552.25,558.00,546.45,551.10,3931200,546.78
2012-04-19,540.00,555.60,537.20,554.05,4091600,549.71
2012-04-18,533.00,539.90,533.00,537.65,3000000,533.44
2012-04-17,532.00,535.90,521.10,530.25,3916400,526.10
2012-04-16,528.90,531.00,524.10,529.75,4349000,525.60
2012-04-13,536.40,537.75,523.90,529.35,2458300,525.20
2012-04-12,525.00,534.50,524.30,530.40,3025800,526.25
2012-04-11,521.85,530.95,517.10,526.45,1865800,522.33
2012-04-10,523.40,526.00,515.85,524.85,1458500,520.74
2012-04-09,523.75,526.30,520.00,521.75,1259100,517.66
2012-04-06,526.55,526.55,526.55,526.55,000,522.43
2012-04-05,526.55,526.55,526.55,526.55,000,522.43
2012-04-04,525.25,529.00,524.40,526.55,1043700,522.43
2012-04-03,533.00,536.40,528.00,530.20,3230200,526.05
2012-04-02,518.00,529.95,516.10,528.35,1382700,524.21
2012-03-30,512.00,523.85,509.75,519.85,2796200,515.78
2012-03-29,508.00,514.10,505.00,510.10,4056200,506.10
2012-03-28,518.50,518.50,510.05,513.45,2174800,509.43
2012-03-27,515.00,521.80,512.00,518.85,2964300,514.79
2012-03-26,513.50,516.50,505.65,511.65,2458200,507.64
2012-03-23,509.50,518.75,500.95,513.95,2011700,509.92
2012-03-22,513.90,522.40,500.10,504.25,2820000,500.30
2012-03-21,503.00,517.85,503.00,515.65,3005300,511.61
2012-03-20,496.00,510.85,493.00,505.40,1581000,501.44
2012-03-19,510.05,510.05,495.10,498.85,3824900,494.94
2012-03-16,510.00,524.90,505.00,507.85,3202600,503.87
2012-03-15,528.00,530.00,509.05,510.80,3734700,506.80
2012-03-14,528.10,530.00,521.45,528.20,2930200,524.06
2012-03-13,523.00,527.50,520.35,524.40,2769800,520.29
2012-03-12,534.00,534.50,517.00,518.95,2804300,514.89
2012-03-09,522.00,527.00,519.65,523.20,2328700,519.10
2012-03-08,514.00,514.00,514.00,514.00,000,509.97
2012-03-07,506.85,518.00,497.55,515.65,1894400,511.61
2012-03-06,509.80,521.00,503.25,507.40,2899200,503.43
2012-03-05,520.00,520.95,505.55,510.95,2512800,506.95
2012-03-02,514.00,525.00,507.75,518.75,2029100,514.69
2012-03-01,517.00,522.30,505.30,514.00,3049600,509.97
2012-02-29,533.90,539.90,513.35,517.10,4997100,513.05
2012-02-28,519.25,533.40,513.20,530.50,3700200,526.34
2012-02-27,526.90,531.45,512.15,515.60,3830300,511.56
2012-02-24,527.20,535.40,515.35,524.65,4095000,520.54
2012-02-23,527.20,535.95,527.20,533.15,4273900,528.97
2012-02-22,530.00,538.90,526.65,531.45,3480700,527.29
2012-02-21,526.00,533.50,520.50,532.05,3707700,527.88
2012-02-20,528.30,528.30,528.30,528.30,000,524.16
2012-02-17,531.25,533.00,520.10,528.30,3554900,524.16
2012-02-16,531.00,537.85,523.25,526.45,2031000,522.33
2012-02-15,520.50,534.90,517.25,533.05,4844800,528.87
2012-02-14,522.50,523.80,515.05,517.90,3278700,513.84
2012-02-13,518.65,525.00,515.90,521.95,3653500,517.86
2012-02-10,522.80,525.65,514.00,517.50,2878700,513.45
2012-02-09,505.70,525.95,505.65,522.55,4340200,518.46
2012-02-08,510.70,517.80,502.75,508.45,3465200,504.47
2012-02-07,514.00,515.40,508.00,509.30,3018900,505.31
2012-02-06,510.00,516.00,500.00,507.70,4359600,503.72
2012-02-03,497.50,508.00,495.25,506.25,3728700,502.28
2012-02-02,499.00,500.00,491.30,497.90,5710400,494.00
2012-02-01,494.50,499.70,481.35,497.15,3005100,493.26
2012-01-31,483.50,495.00,479.85,492.10,2663400,488.25
2012-01-30,482.95,483.00,473.00,479.05,2493700,475.30
2012-01-27,503.90,504.00,479.65,484.20,3719400,480.41
2012-01-26,490.20,490.20,490.20,490.20,000,486.36
2012-01-25,490.25,493.00,485.75,490.20,3704700,486.36
2012-01-24,485.25,493.10,480.55,488.80,3765900,484.97
2012-01-23,486.00,487.75,480.90,484.00,1883400,480.21
2012-01-20,490.00,493.45,480.45,490.55,3597500,486.71
2012-01-19,486.00,490.25,480.30,486.80,4210500,482.99
2012-01-18,472.90,485.40,469.60,481.90,5034300,478.13
2012-01-17,463.90,469.00,463.00,468.40,1830500,464.73
2012-01-16,466.80,467.85,458.25,460.50,1595800,456.89
2012-01-13,470.00,473.05,461.05,469.60,1845400,465.92
2012-01-12,461.70,469.10,461.20,466.65,1993800,463.00
2012-01-11,460.50,464.00,455.00,462.65,1929700,459.03
2012-01-10,460.00,462.30,456.00,459.70,2245600,456.10
2012-01-09,451.90,457.10,446.00,455.70,2115900,452.13
2012-01-06,441.00,457.15,438.95,453.30,1988600,449.75
2012-01-05,444.00,446.70,440.30,443.65,1690300,440.18
2012-01-04,441.90,444.95,430.85,443.30,2435700,439.83
2012-01-03,431.40,440.90,430.00,439.15,1719600,435.71
2012-01-02,428.90,429.80,419.50,426.85,1757400,423.51
2011-12-30,433.80,434.00,422.10,426.85,1919100,423.51
2011-12-29,435.65,442.00,426.00,429.60,2732600,426.24
2011-12-28,442.50,443.00,433.05,439.80,1917000,436.36
2011-12-27,440.30,443.60,435.70,439.70,1573500,436.26
2011-12-26,439.00,445.40,437.05,443.70,1141100,440.22
2011-12-23,444.20,446.50,436.00,437.55,1713800,434.12
2011-12-22,431.50,444.80,428.80,442.85,3394000,439.38
2011-12-21,426.00,439.40,417.80,435.45,3746700,432.04
2011-12-20,406.00,421.60,404.00,414.20,4995800,410.96
2011-12-19,412.05,413.00,400.25,406.00,8085300,402.82
2011-12-16,434.10,440.50,410.00,415.30,7356200,412.05
2011-12-15,429.00,436.00,427.00,431.35,6740000,427.97
2011-12-14,439.00,443.75,430.25,434.35,6076600,430.95
2011-12-13,428.00,445.40,426.00,438.40,3731400,434.97
2011-12-12,448.10,450.95,426.30,432.05,3017700,428.67
2011-12-09,447.00,451.20,440.50,443.75,3401700,440.27
2011-12-08,467.00,467.70,451.10,453.75,3139200,450.20
2011-12-07,470.00,470.90,462.10,467.10,2793200,463.44
2011-12-06,462.35,462.35,462.35,462.35,000,458.73
2011-12-05,463.70,467.45,458.00,462.35,2188300,458.73
2011-12-02,455.15,467.90,453.15,466.00,2809200,462.35
2011-12-01,458.95,467.00,449.45,453.50,3482400,449.95
2011-11-30,429.20,449.65,429.20,442.50,7053600,439.03
2011-11-29,444.00,445.55,432.20,435.20,3707700,431.79
2011-11-28,436.00,444.95,434.10,440.85,2722900,437.40
2011-11-25,427.75,434.90,419.05,430.90,4726600,427.53
2011-11-24,428.80,435.00,411.30,429.65,7221200,426.28
2011-11-23,441.75,441.75,414.20,426.10,6391400,422.76
2011-11-22,447.00,449.50,440.00,444.05,3804500,440.57
2011-11-21,456.00,456.00,440.00,444.65,2548500,441.17
2011-11-18,455.20,461.60,450.10,458.30,2930100,454.71
2011-11-17,463.15,470.00,456.60,459.35,2694300,455.75
2011-11-16,470.00,472.00,460.30,465.70,1779400,462.05
2011-11-15,470.70,477.80,469.90,472.25,2911000,468.55
2011-11-14,469.90,479.85,468.95,471.40,3057100,467.71
2011-11-11,475.65,478.40,462.60,464.05,2302500,460.42
2011-11-09,485.00,485.70,475.30,477.25,2151200,473.51
2011-11-08,483.00,487.35,478.50,484.25,2098200,480.46
2011-11-04,486.70,487.90,480.30,483.00,1700800,479.22
2011-11-03,481.00,484.85,472.10,481.85,2626400,478.08
2011-11-02,478.70,488.00,477.50,483.10,2527900,479.32
2011-11-01,485.10,493.00,480.00,482.30,3324800,478.52
2011-10-31,483.00,491.75,477.15,490.00,3212800,486.16
2011-10-28,486.00,494.50,479.75,482.65,4509600,478.87
2011-10-26,472.00,474.90,470.00,472.00,499000,468.30
2011-10-25,487.85,490.75,448.55,468.00,20657500,464.33
2011-10-24,492.75,497.00,482.95,484.35,2435700,480.56
2011-10-21,490.05,491.80,483.30,487.00,2290300,483.19
2011-10-20,488.00,492.40,480.60,489.55,2838400,485.72
2011-10-19,482.95,494.60,479.30,491.85,4344500,488.00
2011-10-18,473.90,481.40,472.00,478.15,2027200,474.40
2011-10-17,476.60,480.50,472.35,478.05,1771800,474.31
2011-10-14,469.00,476.40,465.35,473.90,1667500,470.19
2011-10-13,475.00,476.20,467.60,470.65,2933300,466.96
2011-10-12,461.95,469.90,453.45,467.15,4483800,463.49
2011-10-11,460.70,464.90,455.15,457.50,2496800,453.92
2011-10-10,452.00,458.00,450.05,454.70,6031400,451.14
2011-10-07,452.70,460.00,446.20,450.00,4721700,446.48
2011-10-05,448.95,456.25,436.55,438.70,4133700,435.26
2011-10-04,452.50,456.00,440.50,448.90,3740700,445.38
2011-10-03,460.15,464.90,450.75,456.05,4534000,452.48
2011-09-30,465.85,474.80,464.40,467.65,4757200,463.99
2011-09-29,457.55,474.80,452.65,470.60,8133200,466.91
2011-09-28,462.40,465.35,451.75,458.00,3805900,454.41
2011-09-27,458.00,461.90,454.10,457.45,4005700,453.87
2011-09-26,456.00,457.65,439.45,450.10,6946200,446.57
2011-09-23,468.55,470.00,452.50,456.40,8227800,452.83
2011-09-22,487.90,489.00,465.50,472.30,2547700,468.60
2011-09-21,492.75,497.65,488.40,494.50,3222800,490.63
2011-09-20,485.00,493.25,483.00,491.35,2958800,487.50
2011-09-19,481.90,487.00,477.10,484.75,2097300,480.95
2011-09-16,486.25,490.00,476.30,483.70,2736700,479.91
2011-09-15,485.90,488.05,471.60,484.65,2184100,480.85
2011-09-14,467.40,483.10,461.05,478.90,1937200,475.15
2011-09-13,471.00,475.80,464.00,467.70,1793900,464.04
2011-09-12,467.00,471.20,462.50,469.35,1746300,465.67
2011-09-09,483.90,485.70,470.70,473.25,2582800,469.54
2011-09-08,489.70,489.70,479.15,483.70,2041000,479.91
2011-09-07,476.00,489.95,472.85,488.10,3686600,484.28
2011-09-06,468.60,476.40,460.00,472.80,4465100,469.10
2011-09-05,469.80,474.00,462.65,470.25,2950100,466.57
2011-09-02,484.00,484.00,468.00,472.80,3797700,469.10
2011-08-30,461.95,475.00,458.80,475.00,3897100,471.28
2011-08-29,444.50,457.95,443.15,456.45,2900000,452.87
2011-08-26,444.00,450.55,436.15,438.95,2130900,435.51
2011-08-25,459.40,459.40,440.70,443.65,5800200,440.18
2011-08-24,458.00,462.40,452.50,456.00,3185600,452.43
2011-08-23,457.40,462.50,445.30,459.40,4036200,455.80
2011-08-22,460.05,463.95,450.70,453.05,2977200,449.50
2011-08-19,455.00,463.50,450.00,460.85,4480200,457.24
2011-08-18,468.30,474.85,458.55,462.40,5722100,458.78
2011-08-17,456.05,472.45,455.90,467.50,3134200,463.84
2011-08-16,478.40,478.40,454.65,456.45,3055600,452.87
2011-08-12,485.10,486.00,464.10,468.05,2853300,464.38
2011-08-11,478.70,484.70,475.00,479.95,2102300,476.19
2011-08-10,494.80,494.80,473.40,479.90,3267200,476.14
2011-08-09,450.00,473.55,449.85,464.45,4490900,460.81
2011-08-08,463.00,480.00,458.05,462.10,4308300,458.48
2011-08-05,465.00,475.80,457.10,473.05,3156000,469.34
2011-08-04,484.10,488.90,475.00,476.45,1829600,472.72
2011-08-03,478.70,489.40,476.00,482.05,2082500,478.27
2011-08-02,487.90,487.90,480.00,482.85,1982400,479.07
2011-08-01,493.45,495.95,484.50,488.00,2202300,484.18
2011-07-29,489.90,489.90,481.10,486.80,2997600,482.99
2011-07-28,499.50,499.50,484.60,487.30,5354400,483.48
2011-07-27,499.35,503.95,492.00,502.05,2765600,498.12
2011-07-26,505.35,510.20,495.25,498.15,2645300,494.25
2011-07-25,501.55,506.50,497.15,505.20,3342600,501.24
2011-07-22,500.00,507.05,498.85,501.55,3158500,497.62
2011-07-21,504.80,504.90,494.50,496.30,3220200,492.41
2011-07-20,516.40,516.40,502.00,503.10,1852100,499.16
2011-07-19,517.50,519.00,508.35,510.85,4263100,506.85
2011-07-18,511.95,518.90,508.00,515.05,1552400,511.02
2011-07-15,506.45,510.45,503.00,508.95,1372500,504.96
2011-07-14,505.10,513.30,498.80,505.95,2338500,501.99
2011-07-13,498.00,505.79,495.61,503.94,1860400,100.00
2011-07-12,502.00,502.00,492.04,495.95,3680400,98.41
2011-07-11,511.80,512.82,503.02,504.87,1986200,100.18
2011-07-08,513.20,516.66,510.74,511.83,3772300,101.56
2011-07-07,509.22,514.99,506.83,513.16,3694500,101.83
2011-07-06,507.00,512.00,503.00,509.06,2946400,101.01
2011-07-05,504.40,510.40,502.90,508.23,2659300,100.85
2011-07-04,507.00,508.40,502.48,506.44,3580800,100.49
2011-07-01,508.00,509.52,495.60,500.25,3326200,99.27
2011-06-30,499.80,504.99,495.23,503.11,6710300,99.83
2011-06-29,487.00,499.80,487.00,497.82,5126200,98.78
2011-06-28,485.88,486.00,480.91,484.61,3048400,96.16
2011-06-27,476.60,486.37,474.53,483.23,5128000,95.89
2011-06-24,469.80,477.99,468.31,476.63,4143800,94.58
2011-06-23,463.80,467.89,462.00,466.75,2066800,92.62
2011-06-22,466.49,469.56,462.48,464.54,1545700,92.18
2011-06-21,460.40,468.80,460.40,465.11,2539400,92.29
2011-06-20,468.43,472.29,454.39,459.80,3906400,91.24
2011-06-17,470.10,473.22,466.73,469.86,3553300,93.24
2011-06-16,472.80,474.40,467.61,468.60,2106300,92.99
2011-06-15,476.00,479.16,473.40,474.56,3519400,94.17
2011-06-14,475.60,479.60,473.10,476.50,3108300,94.55
2011-06-13,470.63,476.00,468.83,474.52,1958800,94.16
2011-06-10,473.60,474.90,466.04,472.49,2185900,93.76
2011-06-09,470.95,474.92,468.30,472.56,1614900,93.77
2011-06-08,471.24,474.40,469.64,471.05,2569600,93.47
2011-06-07,473.02,478.14,472.76,475.30,2031700,94.32
2011-06-06,469.06,478.00,469.06,476.25,2921400,94.50
2011-06-03,471.99,474.17,469.70,471.35,2994200,93.53
2011-06-02,471.01,473.34,469.00,472.06,3361300,93.67
2011-06-01,478.00,481.40,474.95,479.64,3285800,91.90
2011-05-31,464.98,481.74,463.00,479.91,8848300,91.95
2011-05-30,460.80,465.52,459.47,461.52,1962300,88.43
2011-05-27,452.98,462.40,452.51,460.73,2915500,88.28
2011-05-26,451.00,455.40,448.00,452.84,4974900,86.77
2011-05-25,450.00,453.40,449.07,450.95,2078700,86.41
2011-05-24,450.80,458.50,449.64,451.06,2251200,86.43
2011-05-23,459.00,459.76,449.19,452.94,5023200,86.79
2011-05-20,454.00,464.00,451.08,463.14,5956900,88.74
2011-05-19,454.10,456.80,451.54,454.76,3755600,87.14
2011-05-18,451.62,455.54,448.60,453.47,3467700,86.89
2011-05-17,450.40,454.79,448.20,450.49,3055900,86.32
2011-05-16,449.00,453.22,447.26,450.61,3135300,86.34
2011-05-13,446.40,458.00,445.17,450.21,2911500,86.26
2011-05-12,450.00,452.98,447.00,448.04,2369700,85.85
2011-05-11,452.00,453.78,444.20,452.21,2455400,86.65
2011-05-10,455.60,455.60,445.02,449.28,3261600,86.09
2011-05-09,460.40,463.00,449.68,455.77,1949200,87.33
2011-05-06,445.00,464.00,445.00,459.45,5387800,88.03
2011-05-05,451.17,454.96,442.00,444.09,4674700,85.09
2011-05-04,448.80,457.03,441.56,452.29,6605300,86.66
2011-05-03,457.71,459.13,444.44,447.13,5370100,85.67
2011-05-02,461.20,463.14,452.40,458.03,3539100,87.76
2011-04-29,465.00,467.94,456.20,459.11,4656400,87.97
2011-04-28,472.63,473.80,466.00,467.55,6692400,89.59
2011-04-27,475.20,475.80,465.26,470.65,3573800,90.18
2011-04-26,477.31,479.57,468.10,471.97,3160900,90.43
2011-04-25,484.60,488.21,477.20,478.20,3161400,91.63
2011-04-21,476.40,483.38,476.40,482.13,8102600,92.38
2011-04-20,472.11,477.80,469.60,474.39,3274000,90.90
2011-04-19,468.00,471.76,464.89,469.50,3731200,89.96
2011-04-18,475.76,479.97,460.87,462.36,5176600,88.59
2011-04-15,475.00,478.40,468.80,472.62,4295400,90.56
2011-04-13,455.89,476.73,455.00,473.79,4516900,90.78
2011-04-11,465.04,467.51,457.72,459.21,5604000,87.99
2011-04-08,470.80,477.00,469.02,470.48,3860000,90.15
2011-04-07,475.00,475.60,467.92,470.95,3279000,90.24
2011-04-06,478.20,479.00,470.20,475.19,3234900,91.05
2011-04-05,480.00,481.99,473.63,479.15,4206300,91.81
2011-04-04,468.00,481.00,468.00,480.16,3161100,92.00
2011-04-01,470.60,473.00,464.60,466.75,2184600,89.43
2011-03-31,470.00,479.18,461.02,469.17,9465900,89.90
2011-03-30,463.00,472.80,461.20,468.30,5548700,89.73
2011-03-29,462.00,464.76,456.93,461.03,5409100,88.34
2011-03-28,453.00,462.40,453.00,459.35,5465100,88.01
