Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
4-October-2006,1257.00,1270.00,1230.15,1233.90,1243.518030331626595880,164251,7042,204249080.00,71178,43.33,39.85,-23.10
3-October-2006,1270.00,1287.70,1250.00,1252.30,1260.675232664093454690,195346,6850,246267864.00,77224,39.53,37.70,-17.70
29-September-2006,1274.45,1282.00,1265.00,1273.05,1273.664194659776055124,116100,5371,147872413.00,44362,38.21,17.00,-1.40
28-September-2006,1305.00,1319.00,1263.00,1267.50,1276.403386651034251737,298525,11136,381038321.00,134210,44.96,56.00,-37.50
27-September-2006,2639.00,2645.00,2581.35,2589.20,2613.090633573661711223,376152,11182,982919268.00,237370,63.10,63.65,-49.80
26-September-2006,2620.00,2650.30,2615.00,2618.35,2627.986251126305188954,188670,7002,495822166.00,91039,48.25,35.30,-1.65
25-September-2006,2675.00,2675.00,2601.05,2610.25,2633.240029827662395050,181040,8910,476721775.00,84414,46.63,73.95,-64.75
22-September-2006,2694.00,2694.00,2644.00,2656.75,2662.287552143268124280,222464,8653,592263138.00,104822,47.12,50.00,-37.25
21-September-2006,2710.00,2728.00,2667.20,2685.45,2690.912851618695860668,196022,8370,527478119.00,76026,38.78,60.80,-24.55
20-September-2006,2650.00,2704.00,2560.00,2696.70,2683.941737055211433781,186465,8928,500461196.00,42047,22.55,144.00,46.70
19-September-2006,2705.00,2718.00,2630.00,2647.10,2684.250736522317301922,184991,9197,496562228.00,53403,28.87,88.00,-57.90
18-September-2006,2650.00,2713.70,2638.00,2694.30,2688.816430373140819344,321916,13324,865573030.00,104578,32.49,75.70,44.30
15-September-2006,2545.00,2660.00,2516.00,2639.95,2603.753100415417624054,394302,19409,1026665055.00,80904,20.52,144.00,94.95
14-September-2006,2542.00,2556.00,2507.00,2539.10,2532.162854488984354590,137804,6850,348942170.00,34769,25.23,49.00,-2.90
13-September-2006,2475.00,2543.95,2475.00,2521.60,2515.648949978124544261,137140,7954,344996097.00,35501,25.89,68.95,46.60
12-September-2006,2460.00,2498.00,2439.00,2455.10,2460.280045397248352555,222921,9312,548448088.00,70929,31.82,59.00,-4.90
11-September-2006,2585.00,2600.00,2450.00,2462.10,2514.636272843100897017,272347,13116,684853645.00,107495,39.47,150.00,-122.90
8-September-2006,2570.00,2614.90,2540.00,2558.35,2564.549644002816681010,153372,7513,393330108.00,62191,40.55,74.90,-11.65
7-September-2006,2532.00,2625.00,2501.15,2572.55,2582.013744603603191310,262212,13759,677034988.00,48967,18.67,123.85,40.55
6-September-2006,2470.00,2575.00,2455.00,2554.55,2539.018631119142254460,274487,12202,696927607.00,99996,36.43,120.00,84.55
5-September-2006,2490.00,2495.00,2450.00,2466.50,2473.045232249436093977,50097,2652,123892147.00,20549,41.02,45.00,-23.50
4-September-2006,2449.95,2490.00,2435.00,2484.25,2475.165390832813021203,116917,5141,289388912.00,57927,49.55,55.00,34.30
1-September-2006,2426.00,2437.90,2395.25,2428.05,2418.758177349215352618,95202,4614,230270616.00,29623,31.12,42.65,2.05
31-August-2006,2434.50,2447.00,2400.00,2401.05,2413.431961272374537867,109276,3341,263730191.00,69434,63.54,47.00,-33.45
30-August-2006,2440.10,2448.00,2415.35,2421.45,2423.960546666291724079,106683,3300,258595383.00,66929,62.74,32.65,-18.65
29-August-2006,2430.00,2454.75,2420.00,2426.65,2435.603291428187784286,119158,4069,290221617.00,70464,59.13,34.75,-3.35
28-August-2006,2355.00,2419.70,2355.00,2414.50,2395.144583554376657824,94250,5165,225742377.00,23185,24.60,64.70,59.50
25-August-2006,2374.45,2389.00,2330.00,2351.70,2357.132854151827149301,92658,3897,218407216.00,31851,34.37,59.00,-22.75
24-August-2006,2350.00,2367.90,2325.00,2357.10,2344.749318743752959124,95045,4027,222856699.00,33843,35.61,42.90,7.10
23-August-2006,2391.00,2395.00,2351.00,2358.05,2372.178526815882702271,48833,2930,115840594.00,12578,25.76,44.00,-32.95
22-August-2006,2375.00,2427.90,2374.25,2391.30,2402.171020740527853618,104385,5171,250750622.00,36011,34.50,53.65,16.30
21-August-2006,2370.00,2384.80,2272.50,2370.45,2348.189872105407010169,106103,2995,249149990.00,23219,21.88,112.30,0.45
