Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
25-June-2008,690.00,717.00,665.00,704.90,693.153835277483209614,70725,1695,49023305.00,31587,44.66,52.00,14.90
24-June-2008,721.00,744.85,692.10,704.85,712.612074502247912652,20241,812,14423981.00,7713,38.11,52.75,-16.15
23-June-2008,750.00,761.80,732.00,736.80,742.446447625004599139,27179,794,20178952.00,16664,61.31,29.80,-13.20
20-June-2008,796.00,796.00,748.00,755.95,773.932459615970740627,16405,1105,12696362.00,3194,19.47,48.00,-40.05
19-June-2008,788.00,796.90,757.70,790.70,783.821004566210045662,10950,823,8582840.00,2531,23.11,39.20,2.70
18-June-2008,755.00,796.00,755.00,791.30,775.844526078786545005,59071,1489,45829912.00,34636,58.63,41.00,36.30
17-June-2008,770.00,785.00,762.00,772.55,773.878922311188054533,18484,991,14304378.00,3162,17.11,23.00,2.55
16-June-2008,796.95,796.95,761.05,762.80,772.474223772110415528,23801,934,18385659.00,9209,38.69,35.90,-34.15
13-June-2008,802.00,805.30,771.15,777.05,790.955643662495353735,24213,1222,19151409.00,6369,26.30,34.15,-24.95
12-June-2008,795.00,815.00,761.00,806.70,796.013654179785388421,62252,2529,49553442.00,2619,4.21,54.00,11.70
11-June-2008,760.00,829.00,760.00,809.05,796.399952351960187415,37777,1563,30085601.00,10755,28.47,69.00,49.05
10-June-2008,781.45,781.45,743.00,763.30,759.339062867906757711,8494,576,6449826.00,1728,20.34,38.45,-18.15
9-June-2008,749.00,787.00,730.00,769.60,759.731605082793648396,52963,1365,40237665.00,32224,60.84,57.00,20.60
6-June-2008,794.90,794.90,755.00,755.35,757.519865098297277288,12157,496,9209169.00,5102,41.97,39.90,-39.55
5-June-2008,758.00,782.25,757.90,769.65,770.926645587812589824,17395,680,13410269.00,5093,29.28,24.35,11.65
4-June-2008,800.00,803.10,755.00,776.75,778.617959144390173479,124683,2146,97080423.00,70078,56.20,48.10,-23.25
3-June-2008,779.00,800.00,752.10,798.00,787.394383983101437296,43554,1510,34294175.00,18303,42.02,47.90,19.00
2-June-2008,765.00,799.90,756.00,788.55,786.591093522016349863,100062,2567,78707878.00,40196,40.17,43.90,23.55
30-May-2008,782.00,782.00,735.05,746.70,755.533287975506773657,49973,965,37756265.00,32932,65.90,46.95,-35.30
29-May-2008,792.55,799.00,768.50,778.40,784.309308665421018776,32647,1013,25605346.00,13132,40.22,30.50,-14.15
28-May-2008,785.00,805.00,773.00,800.60,791.143341163715215034,22136,837,17512749.00,6079,27.46,32.00,15.60
27-May-2008,785.00,799.00,768.50,784.50,778.340808218115799893,219223,641,170630207.00,200120,91.29,30.50,-0.50
26-May-2008,725.00,793.00,725.00,787.85,786.006318756250568233,21998,282,17290567.00,14262,64.83,68.00,62.85
23-May-2008,799.00,802.00,780.00,797.55,792.131828076747835771,19753,567,15646980.00,9130,46.22,22.00,-1.45
22-May-2008,780.00,797.00,765.10,788.50,785.246514740324919141,26899,723,21122346.00,11676,43.41,31.90,8.50
21-May-2008,795.00,802.00,780.00,788.75,786.905039007545721959,15638,749,12305621.00,2999,19.18,22.00,-6.25
20-May-2008,814.00,814.00,800.00,802.35,805.266960491106563828,19059,397,15347583.00,10030,52.63,14.00,-11.65
16-May-2008,817.00,817.00,803.00,805.30,807.364581231079717457,9910,415,8000983.00,3164,31.93,14.00,-11.70
15-May-2008,820.00,822.00,802.50,805.50,809.913287222424463050,13735,549,11124159.00,2945,21.44,19.50,-14.50
14-May-2008,807.00,823.65,792.10,817.85,813.861280846063454759,17020,779,13851919.00,4252,24.98,31.55,10.85
13-May-2008,799.00,808.80,791.00,797.90,800.735426731078904991,18630,850,14917701.00,4212,22.61,17.80,-1.10
12-May-2008,800.00,827.00,790.10,799.25,809.550076592019840980,27418,1001,22196244.00,9825,35.83,36.90,-0.75
9-May-2008,813.95,815.90,802.10,812.65,813.522239801333787274,49933,564,40621606.00,32491,65.07,13.80,-1.30
8-May-2008,816.00,817.00,807.00,812.85,812.202278397589794285,42486,738,34507226.00,27613,64.99,10.00,-3.15
7-May-2008,815.00,831.50,805.00,821.20,821.175135371656730295,54849,1200,45040635.00,33606,61.27,26.50,6.20
6-May-2008,821.00,834.40,807.00,818.00,824.066310761449845462,28472,1189,23462816.00,5826,20.46,27.40,-3.00
5-May-2008,845.00,845.50,814.00,818.15,823.266797240909477986,58715,1296,48338110.00,36525,62.21,31.50,-26.85
2-May-2008,857.00,865.00,840.00,847.65,844.767159753052164261,115328,930,97425307.00,92589,80.28,25.00,-9.35
30-April-2008,864.90,864.90,845.05,850.70,852.398173153296266878,113310,1086,96585237.00,87951,77.62,19.85,-14.20
29-April-2008,818.00,864.90,813.50,861.85,845.027474195506982392,111996,2899,94639697.00,36701,32.77,51.40,43.85
28-April-2008,806.90,824.90,806.90,818.15,817.052514019579887843,21042,882,17192419.00,5373,25.53,18.00,11.25
25-April-2008,775.00,815.00,775.00,807.30,800.976476038130532654,414471,2841,331981521.00,357027,86.14,40.00,32.30
24-April-2008,765.00,777.00,749.00,769.85,764.761874953051055412,39937,1540,30542295.00,10168,25.46,28.00,4.85
